Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
17,2012-03-30,872469.0299999998,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
18,2012-03-30,1009121.2,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
19,2012-03-30,1327139.35,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
20,2012-03-30,2074721.74,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
21,2012-03-30,724798.76,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
22,2012-03-30,965769.93,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
23,2012-03-30,1261964.9600000002,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
24,2012-03-30,1230106.13,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
25,2012-03-30,684348.92,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
26,2012-03-30,922018.43,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
27,2012-03-30,1615494.14,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
28,2012-03-30,1209524.11,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
29,2012-03-30,504566.28,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
30,2012-03-30,449603.91,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
31,2012-03-30,1318854.22,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
32,2012-03-30,1108686.87,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
33,2012-03-30,251327.67,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
34,2012-03-30,938861.77,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
35,2012-03-30,744525.6900000002,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
36,2012-03-30,304144.9,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
37,2012-03-30,533734.94,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
38,2012-03-30,408679.36,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
39,2012-03-30,1499727.02,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
40,2012-03-30,871945.6400000001,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
41,2012-03-30,1239423.1900000002,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
42,2012-03-30,544408.1399999999,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
43,2012-03-30,623258.3999999999,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
44,2012-03-30,310027.2900000001,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
45,2012-03-30,777254.0599999998,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943
1,2012-04-06,1899676.88,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
2,2012-04-06,2129035.91,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
3,2012-04-06,503232.13,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
4,2012-04-06,2470206.13,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
5,2012-04-06,402985.7,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
6,2012-04-06,1840131.19,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
7,2012-04-06,621425.98,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
8,2012-04-06,1046816.59,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
9,2012-04-06,677885.99,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
10,2012-04-06,2163384.1700000004,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
11,2012-04-06,1596325.01,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
12,2012-04-06,1128765.7099999995,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
13,2012-04-06,2271614.76,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
14,2012-04-06,2376022.26,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
15,2012-04-06,659950.3600000001,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
16,2012-04-06,502662.07000000007,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
17,2012-04-06,986922.62,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
18,2012-04-06,1200815.3000000005,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
19,2012-04-06,1631737.6799999997,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
20,2012-04-06,2565259.920000001,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
21,2012-04-06,761956.5799999998,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
22,2012-04-06,1197489.6599999995,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
23,2012-04-06,1604605.6900000004,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
24,2012-04-06,1524734.2899999996,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
25,2012-04-06,791356.8999999998,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
26,2012-04-06,1116829.23,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
27,2012-04-06,1899013.34,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
28,2012-04-06,1559592.7899999996,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
29,2012-04-06,633826.5499999999,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
30,2012-04-06,461511.92,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
31,2012-04-06,1496169.8099999996,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
32,2012-04-06,1270577.0099999998,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
33,2012-04-06,275911.97,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
34,2012-04-06,1091020.37,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
35,2012-04-06,860293.4600000002,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
36,2012-04-06,331026.11,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
37,2012-04-06,564848.78,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
38,2012-04-06,499267.66,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
39,2012-04-06,1764847.9400000004,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
40,2012-04-06,1132064.23,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
41,2012-04-06,1460234.31,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
42,2012-04-06,652312.1099999999,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
43,2012-04-06,658468.27,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
44,2012-04-06,320021.1,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
45,2012-04-06,899479.4299999998,70.4,3.891,5174.35,0.0,6.48,1489.1,2264.89,222.0225762,5.801
1,2012-04-13,1621031.7,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
2,2012-04-13,1935869.1,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
3,2012-04-13,420789.7400000001,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
4,2012-04-13,2105301.39,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
5,2012-04-13,351832.03,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
6,2012-04-13,1616394.4499999997,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
7,2012-04-13,517420.23,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
8,2012-04-13,909989.45,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
9,2012-04-13,578539.86,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
10,2012-04-13,1974687.51,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
11,2012-04-13,1472752.0099999998,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
12,2012-04-13,1083811.1900000002,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
13,2012-04-13,2057637.86,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
14,2012-04-13,1912909.69,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
15,2012-04-13,558585.1299999999,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
16,2012-04-13,450756.71,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
17,2012-04-13,877055.3200000002,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
18,2012-04-13,998443.5,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
19,2012-04-13,1365098.4599999995,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
20,2012-04-13,2045396.06,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
21,2012-04-13,769319.0399999998,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
22,2012-04-13,939118.24,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
23,2012-04-13,1231752.5399999998,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
24,2012-04-13,1285783.87,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
25,2012-04-13,658691.56,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
26,2012-04-13,889670.2899999998,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
27,2012-04-13,1650405.21,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
28,2012-04-13,1290684.95,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
29,2012-04-13,520493.83,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
30,2012-04-13,428784.7,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
31,2012-04-13,1407842.91,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
32,2012-04-13,1171834.4699999995,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
33,2012-04-13,312698.67,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
34,2012-04-13,987353.65,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
35,2012-04-13,788633.4199999998,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
36,2012-04-13,339407.9400000001,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
37,2012-04-13,506973.17,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
38,2012-04-13,435790.73999999993,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
39,2012-04-13,1580732.73,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
40,2012-04-13,857811.17,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
41,2012-04-13,1323004.7299999995,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
42,2012-04-13,639123.45,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
43,2012-04-13,665687.92,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
44,2012-04-13,311390.22,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
45,2012-04-13,781970.6000000002,70.56,3.891,1562.33,758.49,0.0,206.0,1642.42,222.0971111,5.801
1,2012-04-20,1521577.87,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
2,2012-04-20,1847344.45,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
3,2012-04-20,434822.13,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
4,2012-04-20,2144336.89,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
5,2012-04-20,330063.06,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
6,2012-04-20,1456073.24,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
7,2012-04-20,457340.06,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
8,2012-04-20,872288.4599999998,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
9,2012-04-20,542819.03,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
10,2012-04-20,1777166.5299999998,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
11,2012-04-20,1315356.9900000002,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
12,2012-04-20,1006486.96,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
13,2012-04-20,1955689.12,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
14,2012-04-20,1875686.44,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
15,2012-04-20,534780.57,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
16,2012-04-20,436221.26,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
17,2012-04-20,1119979.9800000002,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
18,2012-04-20,1025813.8,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
19,2012-04-20,1255087.2599999998,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
20,2012-04-20,1884427.84,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
21,2012-04-20,734858.91,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
22,2012-04-20,1000342.87,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
23,2012-04-20,1287899.41,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
24,2012-04-20,1208654.3999999994,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
25,2012-04-20,661566.4799999999,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
26,2012-04-20,923600.02,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
27,2012-04-20,1639999.4700000002,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
28,2012-04-20,1180797.1999999995,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
29,2012-04-20,525200.5900000001,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
30,2012-04-20,462909.41,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
31,2012-04-20,1407036.59,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
32,2012-04-20,1121405.91,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
33,2012-04-20,261837.2,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
34,2012-04-20,977628.78,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
35,2012-04-20,794660.2400000001,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
36,2012-04-20,323915.31999999995,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
37,2012-04-20,523483.19,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
38,2012-04-20,401615.79999999993,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
39,2012-04-20,1433391.0399999996,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
40,2012-04-20,896979.93,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
41,2012-04-20,1220815.3299999998,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
42,2012-04-20,552529.2299999999,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
43,2012-04-20,638144.9800000001,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
44,2012-04-20,323233.80000000005,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
45,2012-04-20,776661.7400000001,67.33,3.877,1197.53,225.78,3.0,247.94,1499.51,222.1512315,5.801
1,2012-04-27,1468928.3699999996,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
2,2012-04-27,1764133.09,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
3,2012-04-27,394616.11,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
4,2012-04-27,2064065.66,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
5,2012-04-27,324839.74,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
6,2012-04-27,1456221.0999999994,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
7,2012-04-27,467827.75,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
8,2012-04-27,879448.25,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
9,2012-04-27,550414.99,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
10,2012-04-27,1712987.5600000003,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
11,2012-04-27,1236238.2899999998,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
12,2012-04-27,1004252.38,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
13,2012-04-27,1970121.65,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
14,2012-04-27,1784029.9499999997,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
15,2012-04-27,527402.6200000001,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
16,2012-04-27,398445.15,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
17,2012-04-27,925916.6500000005,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
18,2012-04-27,961186.23,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
19,2012-04-27,1285897.24,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
20,2012-04-27,1886503.93,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
21,2012-04-27,674829.5799999997,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
22,2012-04-27,922539.94,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
23,2012-04-27,1277758.7599999998,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
24,2012-04-27,1194334.65,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
25,2012-04-27,655157.3200000001,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
26,2012-04-27,911969.0,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
27,2012-04-27,1565498.84,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
28,2012-04-27,1170456.16,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
29,2012-04-27,497250.22,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
30,2012-04-27,433744.83,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
31,2012-04-27,1311352.2500000002,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
32,2012-04-27,1126962.44,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
33,2012-04-27,249798.75,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
34,2012-04-27,940299.87,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
35,2012-04-27,721212.4500000002,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
36,2012-04-27,308389.82,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
37,2012-04-27,528807.4500000001,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
38,2012-04-27,419964.77,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
39,2012-04-27,1456997.2,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
40,2012-04-27,875372.9100000001,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
41,2012-04-27,1248950.65,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
42,2012-04-27,526625.4900000001,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
43,2012-04-27,593138.59,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
44,2012-04-27,330338.36,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
45,2012-04-27,711571.8800000001,68.96,3.814,1127.44,0.0,5.05,33.35,2598.67,222.2053519,5.801
1,2012-05-04,1684519.9899999998,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
2,2012-05-04,1923957.09,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
3,2012-05-04,439913.57000000007,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
4,2012-05-04,2196968.33,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
5,2012-05-04,360932.69,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
6,2012-05-04,1543461.12,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
7,2012-05-04,465198.89,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
8,2012-05-04,937232.09,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
9,2012-05-04,586289.08,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
10,2012-05-04,1821364.42,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
11,2012-05-04,1370251.2199999995,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
12,2012-05-04,1073433.69,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
13,2012-05-04,1995994.51,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
14,2012-05-04,1949354.29,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
15,2012-05-04,577868.38,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
16,2012-05-04,426959.62000000005,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
17,2012-05-04,930121.14,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
18,2012-05-04,1050027.89,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
19,2012-05-04,1405007.44,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
20,2012-05-04,2163510.89,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
21,2012-05-04,697645.3200000001,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
22,2012-05-04,1005083.31,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
23,2012-05-04,1317379.6799999995,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
24,2012-05-04,1306551.71,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
25,2012-05-04,696421.7200000001,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
26,2012-05-04,946573.29,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
27,2012-05-04,1669388.45,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
28,2012-05-04,1450628.85,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
29,2012-05-04,504963.84,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
30,2012-05-04,454477.54,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
31,2012-05-04,1391257.28,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
32,2012-05-04,1187384.5300000005,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
33,2012-05-04,270497.51,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
34,2012-05-04,991104.4,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
35,2012-05-04,772036.6000000002,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
36,2012-05-04,312467.52000000014,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
37,2012-05-04,535311.6399999999,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
38,2012-05-04,491755.69,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
39,2012-05-04,1512227.3400000003,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
40,2012-05-04,993311.59,77.1,3.749,6396.61,0.0,83.63,1183.64,2813.83,222.2594722,5.801
